ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24
reference_201,4.994816593061978,3.9129233695690893,3.3320612524113398,3.4355011223811642,3.5513039564544195,3.447296306615519,2.8262896685106247,3.4807180062968297,3.275802882969594,3.397477924019095,3.244615666142503,3.717160543262306,3.490111229264743,3.227745834149623,3.471021628609987,inf,3.534471502351115,3.1699339458670828,3.5560178892268457,3.217941329763348,3.5633960694508344,3.432734433373852,3.4081362970082187,inf,3.3432971628036063
reference_202,5.060729200722963,3.9794454753305364,2.920156682927078,3.1187256623489668,3.709142822101172,3.47796346849717,3.158075858983312,3.495989489878365,3.247776781639853,3.447782545311285,3.345706076522679,3.800196625521752,3.6658172554046997,2.9023024530453227,3.435619033276964,inf,3.58481450788972,3.221804467437855,3.611507406042031,3.4864986338221526,3.598683373571157,3.470879803761298,3.158380201646646,inf,3.254517226648798
reference_203,5.155601351313354,4.033782469427674,3.5673061780765547,3.339649008586563,3.9461561428057754,3.547459414292111,3.238741311545826,3.6297526701820444,2.286532618901692,3.54275658343364,3.5653199347482634,3.8444441907597544,3.1282693730079156,3.4543146719756797,3.604267724156774,inf,3.704977686158377,2.871693171983605,3.595069575773936,3.5762661755174676,3.6762086620489,3.5980622442240526,3.3875828335749025,inf,3.053777742812947
reference_204,4.99128273577561,3.881875888599904,3.416503267546739,3.500401492814929,3.7002761534656794,2.451403712913823,2.9226131132598443,3.3945014649211322,2.5868983921444753,3.473181496339034,3.444756128184207,3.7291591746687116,3.6133373794407775,3.372707636881344,3.3635833054743256,inf,3.536717418230788,3.0726388897699195,3.5288314169889463,3.48504626969972,3.522462747005094,3.271215886125128,3.452493495285604,inf,2.2869028186603404
reference_205,4.984909001587629,3.879718408545256,3.355894972199501,3.4293524547843037,3.4816816556614807,3.4279745383728146,3.0325103088675536,3.498626325126886,2.2733795243790103,3.5391517929604053,3.1564407638433276,3.7305214063247316,3.2236984857244493,3.395563008418977,3.5293252939626574,inf,3.540902402164936,3.1897289739272523,3.491111123521992,3.251091740825774,3.2640291615042574,3.152000371043056,3.4205607668758926,inf,3.355165761907507
reference_206,5.109832510756752,3.9462758573845305,3.519881939991338,3.758032639781641,3.8299403304648183,3.524690016005816,3.4108243665046762,3.625609232810249,3.357518417325549,3.5967227289210157,3.6354031387277033,3.8618491375309842,3.843069352220097,3.4691404029284527,3.5973057197399054,inf,3.7447045618642907,3.3882706367405637,3.7551129544158255,3.711699440008387,3.6121017977224543,3.431319761642519,3.593643144073671,inf,3.1587847405467517
reference_207,5.099187159547806,3.8709936822834017,3.683505099300935,3.874131745382309,3.841878908447133,3.462051169627905,3.531761698260437,3.69349457927227,3.3413706325116843,3.7226510493427516,3.717847191590655,3.8821517741576157,3.8257313649616247,3.671832481288195,3.7102056855119465,inf,3.7481306303071973,3.3647642923513557,3.769356826473901,3.782764292387289,3.6917348038597724,3.7120671748863723,3.7403602168509362,inf,3.451448554232121
reference_208,5.045573491983604,3.9265883885475152,3.5041379395491368,3.7244978529302357,3.860638489098207,3.232804485371017,3.4481936491311265,3.6124137421061757,3.3615223262848453,3.6586581481340406,3.552255782819398,3.8262960253466156,3.640850910397053,3.3854006661356926,3.493599663757706,inf,3.617100026106334,2.976130352902626,3.6470624960434974,3.6888994386670038,3.665874525249338,3.556737614309704,3.64986541342926,inf,3.5001481456596375
reference_209,5.062787871823535,3.9454947471587656,3.230373965235949,3.590435288822121,3.845315817361729,3.4183469486997926,3.356000326387586,3.182751753353418,3.325660353160151,3.536827872472808,3.5965868737424667,3.8014626945046803,3.833844692869155,3.299529382352215,3.1012924779064415,inf,3.538589699814693,3.3659113271403585,3.573492424990163,3.534502296296211,3.580209240467102,3.504630722730627,3.549348246860742,inf,3.5528737278327034
reference_210,4.963260910028577,3.7923685017932653,3.450566404288107,3.604714633621216,3.6949209607898514,3.3789798162065745,3.2138079164723568,3.437498977617264,3.251365030858012,3.464288521840811,3.520749309914382,3.7389852953112768,3.7776599951818715,3.3994588017811775,3.3370454484251977,inf,3.5411757522819043,3.185734000748838,3.511180132484329,3.492885991948673,3.4161066428424793,3.429097267520271,3.465675823426962,inf,3.51013277221818
reference_211,4.990023564407693,3.7582393996720973,3.2470812575314945,3.513175081219741,3.778100456508714,3.4168241391269842,3.2861172294816323,3.442002075049229,3.265526917558513,3.5325638007765905,3.5548043838658376,3.7572580778609326,3.758813669909173,3.460521019059379,3.4704327368475854,inf,3.502373744592121,3.2244989833425053,3.486222596531933,3.569979460912807,3.4403894320467647,3.486323854046791,3.53395802561831,inf,3.5104987772558496
